book_id,title,mapped_id
16000381,Tamalitos: Un poema para cocinar / A Cooking Poem,982
20613773,Ideas of Order: A Close Reading of Shakespeare's Sonnets,25645
263258,"Something Bright, Then Holes",8490
29875917,"A Grace Paley Reader: Stories, Essays, and Poetry",13199
8218001,الرسولة بشعرها الطويل حتى الينابيع,9767
26196094,Trouble the Water,21639
1267011,Das dichterische Werk.,10944
2360670,Janitor's Boy and Other Poems,349
10082832,Ariel,1218
10838671,الأحزان العادية,6948
10788015,A Time for New Dreams,6718
17455916,Glossolalia,10181
7824768,ليتها تقرأ,745
320305,Endymion: A Poetic Romance,3573
155892,In the Bear's House,6885
28776,Morning in the Burned House,854
28778,Eating Fire: Selected Poetry 1965-1995,10891
22668612,Ozone Journal,20431
10532778,شىء سيبقى بيننا,18839
6555075,My Kill Adore Him,602
23552486,Naked Human,4853
197853,Leaves of Grass,6328
197856,Old and New Poems,7445
197855,Without: Poems,2210
80483,El arco y la lira: El poema. La revelación poética. Poesía e historia,13423
90063,Complete Poems,1386
112108,Lyrical Ballads: William Wordsworth and Samuel Taylor Coleridge,27265
5635548,Andraste's Hair,5046
1218874,GLASS TOWN,10760
5810509,Teaching Poetry to Children,15961
22246674,Lyric Sexology Vol. 1,21641
18373717,Life with the Lens Cap off,22293
7711828,Wild Life Rifle Fire,6161
1552478,The Golden Treasury of Poetry,17906
244938,Alternating Current,7785
12828729,On the Nature of Things,11244
332226,The Romance of the Rose,10341
16284339,To See The Queen: Poems,2051
7014758,الصانع,9285
829259,Dead Girls,11202
818979,Poems of the Masters: China's Classic Anthology of T'ang and Sung Dynasty Verse,9528
5867886,كل عام وأنت حبيبتي,11342
38275,Unleashed: Poems by Writers' Dogs,3347
12043287,الشعر قنديل أخضر,252
6070893,In Flanders Fields: And Other Poems of the First World War,23094
9516801,إلى الآنسة سالازار,26543
27311808,Emily Dickinson's Poems: As She Preserved Them,25043
99275,The Poems of Dylan Thomas,4955
99276,Dylan Thomas,12023
99277,"Selected Poems 1934-1952, New Revised Edition",17541
8487489,The Anthology of Rap,19388
19181551,Chasing Utopia: A Hybrid,2655
13595270,Selected Shorts: Poe!,7159
919401,Awful Ogre's Awful Day,5229
34726636,Soft Focus,2834
616953,Salad Anniversary,24692
1134254,Selected Poetry,2228
5604186,The End of the West,8476
20529872,What State am I?,3201
275505,Alcools,930
275506,Selected Writings,929
26601,AnOther E.E. Cummings,680
16159258,رمل وزبد,5515
380896,"The Norton Anthology of English Literature, Vol. B: The Sixteenth Century & The Early Seventeenth Century",19288
474392,Here in Harlem: Poems in Many Voices,26817
6041230,Sometimes My Heart Pushes My Ribs,2941
1756342,"Elizabeth Bishop: Poems, Prose, and Letters",12158
1142106,Tangled Hair: Selected Tanka from Midaregami,16524
7895531,On Mysticism,14113
342004,"On Bread & Poetry: A Panel Discussion with Gary Snyder, Lew Welch & Philip Whalen",25110
17978115,The Poetry of Derek Walcott 1948-2013,1879
458068,Earth House Hold,23050
23129870,My Shoes are Killing Me,24262
7372918,الحب كلب من الجحيم,4749
465495,رنگ‌های رفته‌ی دنيا,21215
22716390,Made in Detroit: Poems,1851
13504320,New Shoes On A Dead Horse,8320
12009713,مثنوى,2693
8496547,الأعمال الشعرية الكاملة,9857
27484648,The Farmacist,26493
80582,The Poetic Edda: The Mythological Poems,19074
112200,Selected Poems,1727
112204,The Complete Poems of Emily Dickinson,56
137835,The Secret Meaning of Things: Poetry,22988
6238672,Poems,22107
27479648,Body of Water,25816
24998658,Trout's Lie,10316
833091,Twenty Love Poems and a Song of Despair,2394
18378020,Singing School: Learning to Write (and Read) Poetry by Studying with the Masters,106
770430,Selected Poems,12534
1529095,Dante: The Divine Comedy,6909
18822259,Holy Sonnets 1 to 19,2727
11836284,Be Home Before Dark,10139
1208944,The Body: An Essay,8364
46292,The Divan,7999
468869,"Find Happiness in Everything You Do: A Collection of Poems on Friendship, Love, Family, Careers",15762
6109923,Chief Modern Poets of Britain and America,4167
9277043,For colored girls who have considered suicide/When the rainbow is enuf,9020
869714,The Rubáiyát of Omar Khayyám,8002
254039,The Stray Dog Cabaret: A Book of Russian Poems,23716
112465,A Family of Poems: My Favorite Poetry for Children,20085
12746856,شاي بلبن,4270
405082,"Technicians of the Sacred: A Range of Poetries from Africa, America, Asia, Europe and Oceania",16813
18282993,"For All of Us, One Today: An Inaugural Poet's Journey",5996
18333118,Bitter Melon,5196
537908,The Invention of the Kaleidoscope,14424
537909,A Crash of Rhinos,14421
7019165,Easy: Poems,8466
3940213,Amleto,14054
10896067,Poems 1817,3576
620723,Kids Pick The Funniest Poems: Poems That Make Kids Laugh,15963
620726,"The Dream of the Poem: Hebrew Poetry from Muslim & Christian Spain, 950-1492",4568
620729,Immortal Poems of the English Language,3425
304485,"On Lies, Secrets, and Silence: Selected Prose, 1966-1978",2606
24327720,الدرويش,10985
67597,Making Certain It Goes On: The Collected Poems of Richard Hugo,11980
67599,The Triggering Town: Lectures and Essays on Poetry and Writing,7381
168529,Fasti,8003
21440668,Exit Pursued by a Bear and Others,4318
871622,Twist: Yoga Poems,5556
161320,The Country Wife and Other Plays: Love in a Wood; The Gentleman Dancing-Master; The Country Wife; The Plain Dealer,21433
19245,Crediting Poetry: The Nobel Lecture,19295
19243,New Selected Poems 1966-1987,2455
13512970,العاطلون عن الحب ينامون مبكرًا,8805
347285,Five Decades: Poems 1925-1970,7472
23433874,The Moon Said No,5194
13367098,Strange Light,4430
28015098,The Needle's Eye: Passing through Youth,17440
5885639,دائمًا أنت بقلبي,2418
16101638,قصر الكلام,61
22571682,How to Be Drawn,1852
52990,"The Fact of a Doorframe: Poems Selected and New, 1950-1984",2588
7097574,Pretty,2197
1133129,A Chorus Line: The Complete Book of the Musical,3773
6513033,For Lovers of God Everywhere: Poems of the Christian Mystics,2728
74105,Western Wind: An Introduction to Poetry,23343
7347801,Kötülük Çiçekleri,13931
290348,A Selection of Poems,1752
1120231,The Collected Poems,11527
17650203,أغنية لطرد الخوف - مختارات شعرية,24464
18406242,MxT,24280
26493498,Sideshow Concessions,24264
6712909,مدن المنافي,19815
6712901,عش للقصيد,19817
65339,Antonio Machado: Selected Poems,7409
29441299,Archeophonics,2851
311795,The Arnold Lobel Book of Mother Goose: A Treasury of More Than 300 Classic Nursery Rhymes,9963
870828,Tarantula,3263
150272,Economy of the Unlost,11078
11509121,Waking,1488
2033416,The Rape of the Lock,10767
239287,The Rime of the Ancient Mariner,10549
6469107,Museum of Accidents,4533
4837243,The Swamps of Sleethe: Poems From Beyond the Solar System,4545
1567605,Rumi: Swallowing the Sun: Poems Translated from Persian,3893
18206632,Básně,8860
6184122,ياسين وبهية,15080
11265897,Livro do Desassossego,6706
17201062,Our Rarer Monsters,10141
2895492,Morte e Vida Severina,2777
99431,"The Gary Snyder Reader: Prose, Poetry, and Translations",12272
99437,No Nature: New and Selected Poems,7502
30267770,"Robert Lowell, Setting the River on Fire: A Study of Genius, Mania, and Character",26779
7734078,Burn Lake,1938
32811,The Divine Comedy,10588
6681209,Prelude to Air from Water,2138
11386020,"""كتاب الصور"" يليه ""قصائد جديدة""",27063
258123,Samson Agonistes,16080
581765,High Adventure in the Great Outdoors,24045
21469369,Chatterton,8228
22401498,যে জলে আগুন জ্বলে,19510
379872,Selected Poems,7406
24874286,Shakespeare's Sonnets,12531
13393220,تجليات الحلاج: مأساه صلاح عبد الصبور,10997
333557,San Francisco Blues,8632
1792399,Mean Girls Poetry: A Wicked Collection of Nursery Rhymes and Fairy Tales,855
1920735,هشت كتاب,956
2459879,The Beautiful Girl Whose Wish Was Not Fulfilled,2540
757838,ابدیت یک بوسه,13264
1537801,Just Breathe Normally,26259
1568211,Libro del frío,8237
478551,Works of William Blake,15228
27245885,Melipat Jarak: Sepilihan Sajak,8811
13330670,Stag's Leap: Poems,2581
53109,Duino Elegies and The Sonnets to Orpheus,576
2621146,The Floating Bridge: Prose Poems,2083
570774,The Spoken Word Revolution Redux,3007
110455,Mad Love,3614
1429333,Anxiety of Words: Contemporary Poetry by Korean Women,16489
186678,The Voyage of Argo: The Argonautica,3400
9883104,hani,11863
247329,Poésies complètes,3560
34530460,Sebelum Sendiri,8806
178965,House of Light,335
1370511,Savitri: A Legend and a Symbol,10572
7324471,The Book of What Remains,11180
576995,The Penguin of Death,25822
66622,The Water's Footfall and The Green Volume,13275
1720440,O Medo,2017
30209345,Stripped to the Bone: Portraits of Syrian Women,15560
19536988,YAW,24294
25074233,The Xenotext: Book 1,123
12008237,رشق الغزال,7736
16109887,if i really wanted to feel happy i'd feel happy already,23201
22468449,Les Fleurs du Mal,7706
402542,Nets,12039
6548,She,2803
6871008,سهرة تنكرية للموتى,457
7004,Hamlet,21360
17465784,Inferno,11652
1520178,The Bounty,7515
140031,"The Collected Poems of Robert Creeley, 1945-1975",1340
13570785,The Iliad,292
30719055,Animal Ark: Celebrating Our Wild World in Poetry and Pictures,18068
1032869,Upon Arrival,15635
1411219,General Prologue To The Canterbury Tales,5336
17349137,"The Tiny Book of Tiny Stories, Vol. 3",2398
20981044,Edgar Allan Poe: Stories & Poems,6588
6256955,The Iliad/The Odyssey/The Aeneid,16557
16257173,Courage: Daring Poems for Gutsy Girls,9203
74001,The Odyssey: A Modern Sequel,7620
892491,The Runner's Literary Companion: Great Stories and Poems About Running,24201
634432,The Book of Medicines,6514
18003300,Love & Misadventure,99
15806846,قل للعابر أن يعود نسي هنا ظله,14583
17847849,What W. H. Auden Can Do for You,5048
109237,Selected Poems,922
150318,The Darker Face of the Earth,3791
150319,Mother Love,6423
500571,Strong Measures: Contemporary American Poetry in Traditional Forms,1749
30227846,Bitter Sweet Love,383
29758714,Dirty Pretty Things,5838
610753,"Breath for the Bones: Art, Imagination, and Spirit: Reflections on Creativity and Faith",19291
46266,قصه مردی که لب نداشت,16069
9855209,Selected Poems,5045
28155931,I Love My Love,1526
10429980,Either Way I'm Celebrating,6117
33387358,La soledad de un cuerpo acostumbrado a la herida,20137
6513536,"Fairy Tale Review, The Aquamarine Issue",15732
765252,Eunoia,124
772377,Wild Sweet Notes II: More Great Poetry From West Virginia,2562
17256675,تخبط,10486
26067881,Mr. Memory & Other Poems,16847
2770767,The Penguin Book Of Irish Poetry,6327
8621677,Song for His Disappeared Love/Canto a Su Amor Desaparecido,2165
203310,"Poetry, Language, Thought",5741
118247,Mahabharata,8028
7313642,Miles of Hallelujah,1505
5865542,أشعار خارجة على القانون,11308
10445601,Selected Poems,16350
392406,Selected Poems of Robert Creeley,15847
11570468,"Hagar Before the Occupation, Hagar After the Occupation",25660
26782574,Talking to the Diaspora,24263
1577379,Laughing Down Lonely Canyons,20274
11812501,أنطون تشيخوف: مؤلفات مختارة - المجلد الرابع,9410
49547,Complete Poems of Stephen Crane,1208
16029970,Chameleon On A Kaleidoscope (The Oxygen Thief Diaries #2),937
212611,Why Things Burn,2335
16068816,لن أبيع العمر,19777
17567297,Parang,13710
16057152,The First Flag,16725
16057150,The Loving Detail of the Living & the Dead,2107
6399391,The Duck and the Kangaroo,1446
28114507,"Miss Muffet, or What Came After",8927
27245981,The After Party: Poems,13365
6456057,Russian Poets,1896
876834,"Yannis Ritsos: Repetitions, Testimonies, Parentheses",7488
3152042,A Whaler's Dictionary,4579
316502,Old Angel Midnight,12062
32842928,"7,300 Days",7827
8376914,Works of Alfred Lord Tennyson,22105
776661,The Norton Anthology of American Literature,20339
2299425,The Empty Boat,3401
201704,Selected Poems,16085
235836,Room Where I Was Born,6275
12772888,On Being a Rat and Other Observations,5044
481201,"Inferno (The Divine Comedy, #1)",1465
481200,"Purgatorio (The Divine Comedy, #2)",1468
25074277,Dead Man's Float,21881
5957062,الإلياذة,4765
793149,Paper Trail,24326
1505014,Chattahoochee: Poems,2522
13579307,محاولة رقم 7,9782
95819,The Poetry of Robert Frost,497
23785,The Complete Plays,2182
17861349,Her House and Other Poems,21246
8218784,ماذا صنعت بالذهب، ماذا فعلت بالوردة,9270
18172302,How We Light,24667
660357,Selected Poems,11521
1603588,Duties Of The Spirit,24917
229455,Coriolanus,6278
609382,I Am Phoenix: Poems for Two Voices,20063
428971,Antebellum Dream Book,11955
428972,The Venus Hottentot: Poems,11982
620965,Salting the Ocean: 100 Poems by Young Poets,15981
1271612,A Child's Christmas in Wales,16536
8317890,Selected Poems,23148
11203719,A Boy's Will,12080
17986408,The Wherewithal: A Novel in Verse,4378
1713,The Metamorphoses of Ovid,1404
1715,Metamorphoses,18
9685046,Burnings,6142
1457551,The Hotel Alleluia,5241
261242,"The Best of Poe: The Tell-Tale Heart, The Raven, The Cask of Amontillado, and 30 Others",18989
24809991,Wildlives,17911
18406109,Haiti Glass,24282
24942140,Drink,26943
454796,Muscular Music,14172
274941,"The Norton Anthology Of English Literature, Vol. B: The Romantic Period Through The Twentieth Century And After",25571
413386,Our Post-Soviet History Unfolds: Poems,20438
27409510,Power Made Us Swoon,21638
21820412,Bigfoot is Missing!,965
1323079,حافظ به روایت عباس کیارستمی,13287
6092946,كأن العمر .. ما كانا,2417
7680325,Amazing Faces,1025
250412,Notes from the Air: Selected Later Poems,11945
567758,The Norton Anthology of English Literature Vol. 1,857
12158,Laocoon: An Essay on the Limits of Painting and Poetry,1902
6654316,Dusie Issue 8,6188
7372286,وقت المياه، وقت الأشجار,14981
1281611,The Marvelous Bones of Time: Excavations and Explanations,12959
613947,The Duchess of Malfi and Other Plays,3806
644994,The Ballad of Mulan,12983
1283761,The Storm & Other Poems,7307
7895558,وللأشواق عودة,5565
1121889,Key Bridge,15911
22712607,Poems New and Selected 1957-1997,15706
27117162,Fluttering on Earth: A Journey of Healing and Recovery Through Poetry,26791
17886085,Glass Armonica: Poems,2161
82361,The Comedy of Errors,2456
12936845,River,6898
2027823,Tyrannosaurus Was a Beast: Dinosaur Poems,10628
392500,Collected Poems of W.B. Yeats,14790
19537545,Lake of Two Mountains,24295
292438,"To My Daughter, with Love",15770
6474108,Reading the Bible Backwards,13495
906531,Tent Posts,12907
18607998,Darkened Rooms of Summer: New and Selected Poems,7328
32332600,Tremulous Hinge,16833
303757,Selected Poems and Three Plays,7520
13562651,Intimate: An American Family Photo Album,14422
17671672,Gidiyorum Bu,11864
945533,Worlds Afire,2441
12604015,"The Norton Anthology of English Literature, Vol. B: The Sixteenth Century & The Early Seventeenth Century",2899
3294996,Frankenstein Takes the Cake,11654
3401950,The Shadow of Sirius,4538
13330431,"National Geographic Book of Animal Poetry: 200 Poems with Photographs That Squeak, Soar, and Roar!",2514
166364,Collected Poems and Plays of Rabindranath Tagore,21169
8510752,Emma Dilemma: Big Sister Poems,8981
5948923,حياتي في الشعر,2697
24108839,"Consolations: The Solace, Nourishment and Underlying Meaning of Everyday Words",17126
338812,Goblin Market,10786
293883,Indian Journals,8646
920131,"Break, Blow, Burn",11185
28159939,"Whiskey, Words, and a Shovel I",3237
10425463,The Grief Performance,2936
